user_id,recency,frequency,monetary,avg_order_value,category_diversity,is_prime,avg_delivery_days,age,gender,city,loyalty_tier,age_group
USR03612,161,5,275684.02,55136.804000000004,5,1,5.0,42,Female,Lucknow,Bronze,35-44
USR02913,42,6,538668.8300000001,89778.13833333335,6,1,5.666666666666667,58,Other,Pune,Bronze,55+
USR04622,375,5,424578.19,84915.638,3,0,3.8,36,Female,Ahmedabad,Bronze,35-44
USR01770,14,9,1015334.9700000001,112814.99666666667,6,0,5.444444444444445,33,Male,Ahmedabad,Silver,25-34
USR04422,47,7,833124.1999999998,119017.74285714283,4,1,6.571428571428571,22,Other,Delhi,Silver,18-24
USR01470,292,7,569967.7300000001,81423.96142857145,6,1,5.142857142857143,28,Other,Lucknow,Silver,25-34
USR01630,53,5,447028.94,89405.788,5,0,5.8,57,Other,Hyderabad,Platinum,55+
USR03464,404,4,603492.46,150873.115,3,0,4.75,40,Male,Pune,Platinum,35-44
USR04325,161,5,754818.78,150963.756,5,0,5.8,37,Other,Kolkata,Bronze,35-44
USR02439,8,6,481720.87,80286.81166666666,4,1,5.833333333333333,63,Female,Hyderabad,Gold,55+
USR01198,4,10,790611.8300000001,79061.183,6,0,4.3,54,Other,Jaipur,Bronze,45-54
USR04774,430,3,317508.94,105836.31333333334,3,1,5.333333333333333,58,Female,Bangalore,Gold,55+
USR01638,113,10,1002494.02,100249.402,6,0,5.6,36,Other,Pune,Bronze,35-44
USR03566,31,8,331512.25,41439.03125,6,1,4.75,35,Male,Bangalore,Bronze,35-44
USR02457,305,6,620931.1799999999,103488.52999999998,6,1,6.666666666666667,35,Other,Kolkata,Bronze,35-44
USR01911,174,8,1114793.96,139349.245,6,1,4.125,48,Female,Pune,Platinum,45-54
USR01558,285,5,267884.75,53576.95,4,1,7.2,59,Male,Mumbai,Platinum,55+
USR04467,27,14,1441962.3599999999,102997.31142857143,6,0,5.857142857142857,56,Female,Pune,Bronze,55+
USR04768,21,4,184987.95,46246.9875,3,1,7.5,21,Male,Chennai,Silver,18-24
USR00543,28,8,746664.5,93333.0625,6,0,4.875,39,Other,Pune,Gold,35-44
USR01460,255,11,1163355.38,105759.57999999999,6,1,6.363636363636363,63,Female,Mumbai,Bronze,55+
USR03023,285,7,582532.37,83218.91,7,1,4.857142857142857,61,Other,Pune,Platinum,55+
USR03002,154,6,753121.64,125520.27333333333,4,0,6.666666666666667,52,Female,Bangalore,Gold,45-54
USR00438,368,3,216864.25,72288.08333333333,3,1,7.0,29,Other,Kolkata,Bronze,25-34
USR03210,63,5,316841.56,63368.312,5,0,4.8,18,Other,Lucknow,Gold,18-24
USR04613,9,7,925848.6599999999,132264.09428571427,4,0,5.142857142857143,54,Male,Bangalore,Gold,45-54
USR03762,244,5,348664.46,69732.892,4,0,5.8,53,Other,Bangalore,Bronze,45-54
USR02151,340,3,416961.87,138987.29,2,1,6.333333333333333,62,Female,Hyderabad,Bronze,55+
USR01582,7,7,694753.28,99250.46857142857,5,1,5.285714285714286,43,Other,Hyderabad,Silver,35-44
USR01763,124,10,747011.93,74701.193,6,1,5.2,41,Other,Mumbai,Silver,35-44
USR03755,17,6,480092.21,80015.36833333333,4,1,7.0,50,Male,Kolkata,Bronze,45-54
USR03873,144,13,1234727.97,94979.07461538461,5,0,5.538461538461538,21,Female,Pune,Platinum,18-24
USR02530,162,5,451443.48,90288.696,3,1,7.2,20,Female,Kolkata,Platinum,18-24
USR00073,277,6,585625.96,97604.32666666666,5,1,5.166666666666667,55,Other,Bangalore,Platinum,55+
USR02620,32,9,675263.76,75029.30666666667,6,0,5.777777777777778,52,Female,Chennai,Bronze,45-54
USR01765,117,9,718450.1299999999,79827.79222222221,4,1,5.666666666666667,18,Female,Chennai,Gold,18-24
USR00347,257,7,1009394.71,144199.2442857143,5,0,6.0,20,Other,Chennai,Gold,18-24
USR02422,32,4,406134.46,101533.615,4,0,6.25,22,Female,Lucknow,Bronze,18-24
USR00213,3,9,781677.8700000001,86853.09666666668,6,0,6.333333333333333,46,Female,Lucknow,Gold,45-54
USR02702,414,6,762364.33,127060.72166666666,5,0,5.833333333333333,60,Male,Kolkata,Gold,55+
USR04149,142,8,980241.45,122530.18125,6,1,5.75,47,Female,Hyderabad,Silver,45-54
USR03519,371,5,289631.89,57926.378000000004,4,0,5.8,20,Male,Chennai,Gold,18-24
USR00497,248,4,224713.47999999998,56178.369999999995,3,0,6.25,27,Male,Hyderabad,Silver,25-34
USR01571,76,6,479613.49000000005,79935.58166666668,5,1,5.666666666666667,36,Other,Ahmedabad,Platinum,35-44
USR01658,225,6,455844.05000000005,75974.00833333335,4,1,7.5,39,Female,Mumbai,Gold,35-44
USR04303,48,7,524555.53,74936.50428571428,4,1,5.428571428571429,25,Other,Delhi,Gold,25-34
USR00209,137,9,951889.12,105765.45777777777,7,1,5.666666666666667,28,Male,Delhi,Platinum,25-34
USR03187,68,6,566847.95,94474.65833333333,5,1,4.5,53,Other,Ahmedabad,Silver,45-54
USR01446,394,6,454422.22000000003,75737.03666666667,4,0,4.833333333333333,28,Other,Mumbai,Silver,25-34
USR04816,289,6,381592.83999999997,63598.806666666664,4,1,5.0,55,Female,Lucknow,Platinum,55+
USR01017,226,9,856625.13,95180.57,6,0,5.555555555555555,34,Female,Hyderabad,Gold,25-34
USR03139,100,11,1175971.99,106906.54454545454,5,1,5.181818181818182,57,Male,Kolkata,Gold,55+
USR01642,113,10,957353.79,95735.379,6,0,5.4,63,Male,Jaipur,Bronze,55+
USR04268,25,8,470621.11,58827.63875,5,1,6.875,34,Male,Hyderabad,Silver,25-34
USR02678,32,8,856094.29,107011.78625,5,0,4.375,37,Female,Kolkata,Bronze,35-44
USR01230,112,10,928902.2699999999,92890.22699999998,5,1,5.6,60,Male,Kolkata,Silver,55+
USR01525,152,8,821600.7300000001,102700.09125000001,6,0,6.125,19,Other,Jaipur,Silver,18-24
USR00530,104,5,570187.98,114037.59599999999,5,1,4.2,38,Female,Delhi,Bronze,35-44
USR02238,173,8,724617.8,90577.225,6,0,6.75,24,Other,Bangalore,Bronze,18-24
USR03823,203,8,607363.95,75920.49375,5,0,5.25,30,Other,Chennai,Bronze,25-34
USR02340,46,8,659443.8600000001,82430.48250000001,5,1,6.0,58,Male,Kolkata,Platinum,55+
USR02615,134,10,857892.25,85789.225,7,0,4.5,54,Male,Ahmedabad,Platinum,45-54
USR01447,19,4,434700.10000000003,108675.02500000001,4,1,8.0,47,Other,Bangalore,Gold,45-54
USR02742,57,8,695711.24,86963.905,7,0,4.0,60,Female,Bangalore,Silver,55+
USR01271,15,4,114373.01000000001,28593.252500000002,2,0,7.0,47,Other,Pune,Platinum,45-54
USR01666,311,4,152616.65999999997,38154.16499999999,3,1,3.25,33,Female,Hyderabad,Gold,25-34
USR03979,85,3,96645.99,32215.33,3,1,3.6666666666666665,64,Male,Bangalore,Bronze,55+
USR02492,23,5,707331.22,141466.244,3,0,5.4,39,Female,Delhi,Bronze,35-44
USR01665,71,8,609309.37,76163.67125,4,1,4.875,25,Male,Ahmedabad,Platinum,25-34
USR01413,23,4,397471.58,99367.895,3,1,4.5,34,Female,Bangalore,Silver,25-34
USR02945,60,5,464196.08999999997,92839.218,5,1,3.8,49,Other,Pune,Bronze,45-54
USR03237,35,13,1281192.9900000002,98553.30692307695,6,1,7.538461538461538,43,Other,Chennai,Silver,35-44
USR04039,25,7,417813.83999999997,59687.69142857142,6,1,3.2857142857142856,53,Male,Pune,Platinum,45-54
USR01290,287,10,1136064.0499999998,113606.40499999998,7,0,5.8,39,Male,Bangalore,Silver,35-44
USR01334,239,8,659885.86,82485.7325,6,1,5.5,31,Other,Jaipur,Platinum,25-34
USR02073,29,7,609873.03,87124.71857142857,4,1,5.571428571428571,26,Female,Mumbai,Gold,25-34
USR02448,278,6,536108.37,89351.395,5,1,4.166666666666667,19,Female,Pune,Platinum,18-24
USR01898,246,3,415863.67,138621.22333333333,2,1,6.666666666666667,64,Other,Ahmedabad,Gold,55+
USR00193,39,6,474868.72000000003,79144.78666666667,6,0,5.5,46,Other,Ahmedabad,Gold,45-54
USR00357,5,10,949861.0,94986.1,6,1,4.9,41,Other,Bangalore,Bronze,35-44
USR02502,227,7,793317.23,113331.03285714285,5,1,5.142857142857143,62,Male,Bangalore,Bronze,55+
USR03174,93,10,1160509.7600000002,116050.97600000002,7,1,5.7,59,Male,Kolkata,Bronze,55+
USR01278,50,6,305847.63,50974.605,5,1,7.833333333333333,48,Other,Delhi,Gold,45-54
USR04390,36,8,723704.4600000001,90463.05750000001,6,0,5.75,65,Other,Mumbai,Bronze,55+
USR02248,72,6,677464.06,112910.67666666668,4,1,4.166666666666667,27,Female,Kolkata,Silver,25-34
USR01850,132,8,737447.7999999999,92180.97499999999,6,1,5.25,26,Other,Pune,Platinum,25-34
USR04118,2,9,719052.35,79894.70555555556,6,1,4.333333333333333,64,Male,Chennai,Bronze,55+
USR03327,105,9,659594.4100000001,73288.2677777778,6,1,5.222222222222222,51,Female,Bangalore,Platinum,45-54
USR00196,157,7,534197.71,76313.95857142856,6,0,6.142857142857143,44,Male,Hyderabad,Platinum,35-44
USR01919,184,7,593374.87,84767.83857142857,5,0,5.428571428571429,49,Female,Lucknow,Bronze,45-54
USR04148,109,11,898106.88,81646.08,6,1,5.363636363636363,33,Female,Bangalore,Bronze,25-34
USR02966,48,7,317431.06,45347.294285714284,5,1,7.428571428571429,42,Female,Mumbai,Gold,35-44
USR00165,19,11,797573.93,72506.72090909092,7,0,6.909090909090909,20,Male,Kolkata,Gold,18-24
USR02879,68,8,1043688.1900000001,130461.02375000001,5,1,5.875,50,Male,Bangalore,Silver,45-54
USR03741,78,3,66548.61,22182.87,3,1,6.666666666666667,44,Female,Jaipur,Bronze,35-44
USR03392,58,8,748551.0999999999,93568.88749999998,7,1,4.75,48,Other,Mumbai,Gold,45-54
USR02644,142,7,789851.52,112835.93142857144,5,0,5.571428571428571,54,Female,Lucknow,Bronze,45-54
USR02794,791,2,40383.48,20191.74,2,0,3.5,18,Female,Mumbai,Platinum,18-24
USR04139,4,8,411182.12,51397.765,5,0,6.25,18,Other,Mumbai,Bronze,18-24
USR02085,11,9,1025905.63,113989.51444444444,7,1,5.777777777777778,59,Female,Chennai,Platinum,55+
USR03850,101,2,83428.55,41714.275,2,0,6.0,55,Other,Hyderabad,Gold,55+
USR01833,219,7,597903.62,85414.80285714286,5,0,4.714285714285714,32,Other,Lucknow,Platinum,25-34
USR04851,27,5,504427.27999999997,100885.45599999999,4,0,3.8,48,Male,Delhi,Bronze,45-54
USR00138,113,9,873657.35,97073.03888888888,5,0,4.444444444444445,47,Other,Lucknow,Platinum,45-54
USR03978,239,12,956751.64,79729.30333333333,6,1,6.666666666666667,34,Male,Pune,Bronze,25-34
USR04362,52,10,928857.61,92885.761,7,1,4.3,64,Male,Chennai,Silver,55+
USR04085,52,6,710794.8700000001,118465.81166666669,5,1,5.333333333333333,20,Male,Hyderabad,Platinum,18-24
USR00109,26,6,428531.28,71421.88,4,1,5.166666666666667,35,Female,Hyderabad,Bronze,35-44
USR01026,15,9,866516.5099999999,96279.6122222222,5,0,6.222222222222222,35,Female,Hyderabad,Platinum,35-44
USR01682,102,3,522436.38,174145.46,3,1,6.0,19,Male,Jaipur,Gold,18-24
USR02189,39,4,224361.89,56090.4725,3,0,4.75,41,Other,Lucknow,Gold,35-44
USR01141,186,8,851806.7,106475.8375,5,1,8.125,50,Female,Jaipur,Bronze,45-54
USR03150,181,6,571562.62,95260.43666666666,4,0,5.5,50,Female,Hyderabad,Platinum,45-54
USR01714,336,9,1163090.99,129232.33222222222,5,1,3.7777777777777777,30,Other,Jaipur,Bronze,25-34
USR03534,154,5,611243.15,122248.63,5,1,6.6,33,Male,Jaipur,Bronze,25-34
USR00811,108,8,1002725.05,125340.63125,6,0,6.25,62,Male,Chennai,Bronze,55+
USR01532,3,6,714374.85,119062.47499999999,3,1,4.666666666666667,25,Male,Chennai,Bronze,25-34
USR03584,213,5,198620.34,39724.068,3,1,6.0,43,Other,Chennai,Silver,35-44
USR00670,579,4,382700.06,95675.015,3,1,4.5,46,Female,Hyderabad,Platinum,45-54
USR01741,230,7,784673.51,112096.21571428572,5,0,5.0,45,Male,Lucknow,Gold,45-54
USR01003,234,8,595548.7899999999,74443.59874999999,6,0,5.125,25,Other,Jaipur,Platinum,25-34
USR00579,138,4,119133.42,29783.355,4,0,5.5,56,Male,Lucknow,Platinum,55+
USR01754,31,7,514457.75,73493.96428571429,4,1,2.857142857142857,63,Other,Lucknow,Silver,55+
USR04420,88,8,1247020.25,155877.53125,5,1,4.875,30,Male,Delhi,Silver,25-34
USR03389,292,5,483523.82,96704.764,5,1,6.6,24,Female,Bangalore,Silver,18-24
USR03129,134,5,284213.7,56842.740000000005,4,0,5.6,42,Female,Mumbai,Gold,35-44
USR01887,52,8,695653.9,86956.7375,5,0,5.0,47,Male,Delhi,Gold,45-54
USR00060,251,6,545706.76,90951.12666666666,5,0,4.5,43,Male,Kolkata,Platinum,35-44
USR02241,132,8,540109.69,67513.71125,7,1,5.0,18,Other,Lucknow,Silver,18-24
USR03086,131,7,922176.43,131739.49000000002,4,0,6.571428571428571,62,Male,Chennai,Silver,55+
USR04661,184,9,900893.9099999999,100099.32333333332,6,1,6.0,27,Male,Pune,Bronze,25-34
USR01282,635,4,231777.8,57944.45,4,1,3.0,62,Other,Kolkata,Gold,55+
USR00936,51,7,820446.51,117206.64428571428,4,0,4.142857142857143,42,Male,Jaipur,Platinum,35-44
USR04062,10,8,982200.79,122775.09875,7,1,6.125,41,Female,Mumbai,Bronze,35-44
USR00173,487,4,240788.49,60197.1225,4,0,4.0,19,Male,Chennai,Bronze,18-24
USR03009,28,11,1159483.74,105407.61272727273,7,1,4.545454545454546,65,Male,Ahmedabad,Bronze,55+
USR04254,134,5,433015.22,86603.044,4,1,6.2,51,Other,Lucknow,Silver,45-54
USR03999,553,5,411356.61000000004,82271.32200000001,4,0,2.8,18,Male,Delhi,Bronze,18-24
USR00578,103,14,1480170.5400000003,105726.46714285716,7,0,6.285714285714286,41,Other,Bangalore,Platinum,35-44
USR01822,93,10,1098929.6800000002,109892.96800000002,5,0,6.8,46,Female,Pune,Platinum,45-54
USR04402,56,9,978915.03,108768.33666666667,6,0,5.222222222222222,37,Other,Jaipur,Platinum,35-44
USR01533,75,7,539661.3999999999,77094.4857142857,6,0,6.285714285714286,37,Female,Ahmedabad,Platinum,35-44
USR01847,33,10,671467.83,67146.783,7,0,5.2,32,Female,Jaipur,Bronze,25-34
USR04678,286,5,357617.6,71523.51999999999,4,1,2.8,60,Other,Delhi,Bronze,55+
USR00548,314,5,661033.8200000001,132206.76400000002,4,1,3.6,43,Female,Delhi,Silver,35-44
USR03376,30,11,1173635.68,106694.15272727273,6,1,3.3636363636363638,41,Other,Hyderabad,Bronze,35-44
USR03964,196,11,770046.3399999999,70004.21272727271,7,0,5.363636363636363,42,Male,Bangalore,Platinum,35-44
USR03262,278,6,480533.57,80088.92833333333,4,0,4.5,52,Other,Lucknow,Bronze,45-54
USR00320,173,8,800988.64,100123.58,4,1,4.0,47,Female,Pune,Platinum,45-54
USR03068,29,12,991968.5900000002,82664.04916666668,8,0,5.0,37,Female,Chennai,Platinum,35-44
USR04324,43,7,305216.6,43602.37142857142,5,1,5.857142857142857,37,Female,Kolkata,Gold,35-44
USR04182,44,4,435983.24,108995.81,3,1,5.25,42,Other,Mumbai,Silver,35-44
USR01051,247,3,160503.56,53501.18666666667,3,1,6.333333333333333,19,Male,Mumbai,Bronze,18-24
USR00437,267,5,609085.8400000001,121817.16800000002,2,0,6.0,44,Male,Mumbai,Platinum,35-44
USR04468,227,8,1203861.08,150482.635,4,0,6.125,50,Other,Delhi,Gold,45-54
USR01373,192,4,619451.64,154862.91,3,1,2.5,39,Male,Kolkata,Silver,35-44
USR02360,65,4,339445.86999999994,84861.46749999998,4,0,6.5,42,Female,Delhi,Silver,35-44
USR04834,77,7,552309.73,78901.39,6,1,5.857142857142857,48,Male,Chennai,Gold,45-54
USR04597,71,4,188684.66,47171.165,3,1,6.5,33,Female,Lucknow,Bronze,25-34
USR01989,116,10,1058396.0999999999,105839.60999999999,5,1,6.6,50,Other,Hyderabad,Platinum,45-54
USR02654,344,7,944108.03,134872.57571428572,6,1,4.857142857142857,50,Male,Kolkata,Silver,45-54
USR02293,36,5,329520.6,65904.12,5,0,6.2,22,Female,Hyderabad,Platinum,18-24
USR01183,13,10,1414610.02,141461.002,6,1,5.2,37,Other,Ahmedabad,Gold,35-44
USR02045,35,7,662620.44,94660.06285714285,3,0,5.857142857142857,25,Female,Chennai,Bronze,25-34
USR03314,79,5,233252.57,46650.514,4,1,4.4,36,Other,Ahmedabad,Platinum,35-44
USR04857,164,12,957961.96,79830.16333333333,7,1,4.416666666666667,55,Male,Chennai,Silver,55+
USR03568,61,5,849666.68,169933.336,5,0,4.4,51,Other,Kolkata,Platinum,45-54
USR01285,185,3,412243.83999999997,137414.6133333333,2,0,6.333333333333333,49,Male,Bangalore,Bronze,45-54
USR01922,123,8,264734.1,33091.7625,5,1,7.875,62,Male,Pune,Platinum,55+
USR03624,0,11,1006391.8799999999,91490.1709090909,6,1,4.454545454545454,60,Female,Ahmedabad,Bronze,55+
USR02027,219,4,272726.28,68181.57,3,0,6.25,56,Male,Mumbai,Silver,55+
USR00419,7,4,133262.83000000002,33315.707500000004,4,0,5.25,53,Female,Ahmedabad,Platinum,45-54
USR00624,399,6,408208.73000000004,68034.78833333334,4,1,7.166666666666667,38,Male,Chennai,Gold,35-44
USR03420,127,8,418484.94,52310.6175,5,0,6.625,60,Female,Pune,Silver,55+
USR02303,229,9,390732.70999999996,43414.74555555555,5,1,7.0,37,Other,Ahmedabad,Silver,35-44
USR04531,66,13,1326796.5599999998,102061.27384615384,7,0,5.230769230769231,25,Other,Hyderabad,Platinum,25-34
USR04640,198,5,448015.77,89603.15400000001,4,1,6.4,24,Male,Jaipur,Bronze,18-24
USR03995,12,9,1149677.02,127741.89111111111,5,0,5.888888888888889,56,Female,Chennai,Bronze,55+
USR03299,130,7,476301.0,68043.0,6,0,5.857142857142857,31,Male,Hyderabad,Gold,25-34
USR03398,121,9,1001673.3,111297.03333333334,6,1,7.333333333333333,49,Female,Bangalore,Bronze,45-54
USR02223,138,6,700489.51,116748.25166666666,5,1,4.333333333333333,42,Female,Pune,Gold,35-44
USR03926,616,3,198457.21,66152.40333333334,2,0,6.333333333333333,22,Male,Delhi,Silver,18-24
USR00153,273,5,343710.42000000004,68742.084,5,1,4.2,20,Male,Jaipur,Gold,18-24
USR03986,159,9,631897.18,70210.79777777779,6,0,4.777777777777778,61,Female,Kolkata,Gold,55+
USR00828,132,14,985266.13,70376.15214285714,8,1,5.5,59,Male,Delhi,Silver,55+
USR03466,25,9,1178569.79,130952.19888888889,6,1,6.0,34,Other,Lucknow,Platinum,25-34
USR00032,63,9,888405.7,98711.74444444444,4,1,6.333333333333333,64,Female,Delhi,Silver,55+
USR03218,355,8,529061.6100000001,66132.70125000001,4,0,4.75,33,Other,Delhi,Platinum,25-34
USR00198,64,15,1933367.44,128891.16266666666,7,1,4.666666666666667,26,Other,Lucknow,Gold,25-34
USR00997,175,8,949957.4299999999,118744.67874999999,6,1,5.0,24,Male,Delhi,Platinum,18-24
USR03558,113,3,389414.16000000003,129804.72000000002,3,1,6.333333333333333,58,Female,Mumbai,Platinum,55+
USR04728,150,6,238879.3,39813.21666666667,3,1,5.5,47,Male,Mumbai,Bronze,45-54
USR04481,7,9,808540.8700000001,89837.87444444446,3,0,6.222222222222222,53,Male,Jaipur,Platinum,45-54
USR02306,2,7,773683.79,110526.25571428573,4,0,3.7142857142857144,22,Female,Pune,Silver,18-24
USR00914,52,12,735812.93,61317.74416666667,6,1,3.8333333333333335,46,Female,Lucknow,Gold,45-54
USR02090,37,7,870619.03,124374.14714285715,5,0,5.0,26,Male,Pune,Gold,25-34
USR04530,144,8,719109.6200000001,89888.70250000001,6,0,3.625,26,Other,Hyderabad,Bronze,25-34
USR01529,189,4,519407.57999999996,129851.89499999999,3,1,6.5,45,Female,Hyderabad,Bronze,45-54
USR01904,379,6,836619.7500000001,139436.62500000003,4,1,6.5,22,Male,Mumbai,Silver,18-24
USR03482,328,5,335716.72,67143.344,5,0,7.0,35,Male,Pune,Bronze,35-44
USR02561,119,7,800073.13,114296.16142857143,5,0,5.0,59,Other,Ahmedabad,Platinum,55+
USR01702,62,6,407549.87999999995,67924.98,6,0,4.833333333333333,41,Female,Hyderabad,Gold,35-44
USR04430,21,9,570867.65,63429.73888888889,4,0,6.777777777777778,58,Other,Ahmedabad,Silver,55+
USR03777,221,5,298770.56999999995,59754.11399999999,4,0,4.0,48,Female,Hyderabad,Gold,45-54
USR00848,25,6,1338362.3499999999,223060.39166666663,5,0,5.833333333333333,18,Female,Hyderabad,Gold,18-24
USR03333,17,7,971281.75,138754.5357142857,4,0,5.142857142857143,33,Male,Mumbai,Silver,25-34
USR00829,116,7,566023.5900000001,80860.51285714286,4,0,6.285714285714286,28,Male,Pune,Platinum,25-34
USR03477,226,9,1284085.2099999997,142676.1344444444,5,0,5.333333333333333,40,Male,Chennai,Platinum,35-44
USR02107,23,9,389814.1,43312.677777777775,6,0,6.0,58,Male,Hyderabad,Silver,55+
USR04374,353,7,384389.77999999997,54912.82571428571,5,0,6.0,63,Male,Mumbai,Silver,55+
USR01926,253,7,692573.6799999999,98939.09714285714,6,0,5.428571428571429,18,Male,Delhi,Platinum,18-24
USR03091,412,3,271659.72,90553.23999999999,3,1,3.0,49,Female,Mumbai,Platinum,45-54
USR01094,39,6,376189.48,62698.246666666666,4,1,4.5,30,Male,Jaipur,Silver,25-34
USR03748,95,10,772650.75,77265.075,7,0,4.4,50,Other,Jaipur,Gold,45-54
USR03912,53,3,320961.87,106987.29,2,0,6.333333333333333,64,Female,Hyderabad,Bronze,55+
USR04546,290,5,744040.97,148808.194,3,1,6.0,53,Female,Bangalore,Gold,45-54
USR04495,48,6,188771.33000000002,31461.888333333336,3,0,7.0,60,Male,Hyderabad,Platinum,55+
USR04111,3,7,586442.3200000001,83777.4742857143,5,0,4.857142857142857,59,Other,Lucknow,Gold,55+
USR04876,4,8,862798.21,107849.77625,5,1,5.625,28,Other,Kolkata,Gold,25-34
USR03431,111,9,1026499.74,114055.52666666667,6,0,5.777777777777778,58,Female,Mumbai,Gold,55+
USR04682,538,4,294772.39,73693.0975,4,0,5.0,56,Other,Bangalore,Silver,55+
USR04478,224,4,510336.72,127584.18,4,0,8.25,35,Other,Ahmedabad,Silver,35-44
USR04400,139,4,530618.23,132654.5575,3,1,4.75,65,Other,Mumbai,Silver,55+
USR04691,104,7,619187.59,88455.37,6,1,5.142857142857143,36,Other,Pune,Platinum,35-44
USR03261,4,7,692560.69,98937.24142857142,7,0,7.857142857142857,48,Female,Delhi,Platinum,45-54
USR03893,5,7,574253.6,82036.22857142857,5,1,6.0,58,Other,Kolkata,Bronze,55+
USR04459,237,4,261553.88999999998,65388.472499999996,4,1,8.0,32,Other,Lucknow,Silver,25-34
USR02900,325,8,1260034.92,157504.365,5,1,4.75,55,Male,Ahmedabad,Gold,55+
USR00653,195,6,317849.52999999997,52974.92166666666,3,0,6.666666666666667,51,Male,Pune,Bronze,45-54
USR01443,15,6,537485.0499999999,89580.84166666666,5,0,4.833333333333333,55,Female,Lucknow,Platinum,55+
USR03556,236,11,757608.7799999998,68873.52545454544,6,0,5.7272727272727275,38,Female,Mumbai,Gold,35-44
USR04411,38,4,638129.64,159532.41,3,1,7.25,23,Female,Hyderabad,Bronze,18-24
USR01694,431,5,144929.26,28985.852000000003,4,0,4.4,55,Other,Jaipur,Platinum,55+
USR01724,100,8,366694.12000000005,45836.76500000001,5,0,5.5,19,Other,Mumbai,Gold,18-24
USR02706,341,7,772726.9299999999,110389.56142857143,3,0,5.285714285714286,58,Other,Hyderabad,Platinum,55+
USR02222,353,6,326578.98999999993,54429.83166666666,5,0,4.666666666666667,29,Other,Lucknow,Silver,25-34
USR03280,367,6,511419.05000000005,85236.50833333335,4,1,6.666666666666667,22,Female,Delhi,Gold,18-24
USR03112,150,7,594639.25,84948.46428571429,5,0,3.5714285714285716,56,Male,Jaipur,Gold,55+
USR00393,2,7,432371.24,61767.32,5,0,7.571428571428571,27,Male,Mumbai,Gold,25-34
USR00768,0,7,681137.21,97305.31571428571,5,1,5.857142857142857,59,Female,Jaipur,Bronze,55+
USR02984,77,8,577769.41,72221.17625,4,1,5.125,37,Female,Kolkata,Bronze,35-44
USR03341,420,12,1858285.5000000002,154857.12500000003,7,1,5.583333333333333,50,Male,Mumbai,Bronze,45-54
USR00726,387,11,1349832.99,122712.09,5,0,5.454545454545454,37,Male,Delhi,Bronze,35-44
