review_id,product_id,user_id,rating,review_text,review_date,helpful_votes,category
REV000310,PRD0096,USR04916,2,Defective item received. No proper support.,2024-12-07,81,Books
REV000311,PRD0196,USR01877,1,Very disappointed. Not as shown in pictures.,2025-09-03,85,Toys
REV000312,PRD0394,USR01091,5,Top quality. Will buy again.,2024-12-23,155,Books
REV000313,PRD0316,USR04373,4,Top quality. Will buy again.,2025-06-11,157,Sports
REV000314,PRD0388,USR01626,2,Fake product. Totally different from description.,2025-10-24,77,Beauty
REV000315,PRD0397,USR02891,2,Product stopped working after 2 days.,2024-04-11,14,Books
REV000316,PRD0133,USR00309,4,Excellent product! Highly recommended.,2025-03-31,0,Electronics
REV000317,PRD0030,USR03421,5,Works perfectly. Exactly as described.,2025-08-21,185,Beauty
REV000318,PRD0262,USR04588,5,Excellent product! Highly recommended.,2025-06-26,20,Toys
REV000319,PRD0110,USR00545,3,Average experience. Delivery was okay.,2024-08-07,6,Fashion
REV000320,PRD0079,USR01393,2,Worst product ever. Do not buy.,2024-11-20,151,Electronics
REV000321,PRD0105,USR04773,4,Works perfectly. Exactly as described.,2026-01-24,99,Grocery
REV000322,PRD0459,USR02429,5,Top quality. Will buy again.,2025-09-02,54,Books
REV000323,PRD0354,USR00646,5,Top quality. Will buy again.,2025-08-21,71,Toys
REV000324,PRD0218,USR03620,5,Amazing value for money. Love it!,2025-04-03,8,Electronics
REV000325,PRD0154,USR04091,4,Best purchase I made this year.,2025-06-03,153,Books
REV000326,PRD0338,USR01207,4,Amazing value for money. Love it!,2026-01-25,137,Beauty
REV000327,PRD0220,USR01286,5,Amazing value for money. Love it!,2024-10-10,154,Sports
REV000328,PRD0108,USR02681,5,Excellent product! Highly recommended.,2024-07-13,60,Books
REV000329,PRD0360,USR02821,1,Worst product ever. Do not buy.,2025-08-09,29,Books
REV000330,PRD0488,USR02641,5,Amazing value for money. Love it!,2026-03-26,160,Toys
REV000331,PRD0449,USR04145,5,Very fast delivery and great quality.,2024-10-28,9,Home & Kitchen
REV000332,PRD0272,USR01236,4,Amazing value for money. Love it!,2024-06-08,163,Toys
REV000333,PRD0358,USR01267,5,Amazing value for money. Love it!,2025-08-04,111,Electronics
REV000334,PRD0375,USR01061,4,Excellent product! Highly recommended.,2024-07-24,48,Sports
REV000335,PRD0172,USR01053,4,Excellent product! Highly recommended.,2024-09-02,151,Books
REV000336,PRD0377,USR00580,5,Excellent product! Highly recommended.,2025-11-22,14,Books
REV000337,PRD0325,USR02204,3,Okay product. Average quality.,2024-06-19,92,Beauty
REV000338,PRD0043,USR02706,4,Very fast delivery and great quality.,2024-10-16,102,Home & Kitchen
REV000339,PRD0135,USR00732,4,Top quality. Will buy again.,2025-11-08,126,Electronics
REV000340,PRD0355,USR03941,5,Very fast delivery and great quality.,2025-07-27,19,Home & Kitchen
REV000341,PRD0157,USR00950,4,Top quality. Will buy again.,2024-09-07,160,Toys
REV000342,PRD0054,USR00902,5,Very fast delivery and great quality.,2024-07-13,61,Toys
REV000343,PRD0352,USR04823,4,Very fast delivery and great quality.,2025-07-02,1,Sports
REV000344,PRD0028,USR00655,5,Top quality. Will buy again.,2024-05-09,102,Home & Kitchen
REV000345,PRD0414,USR03001,5,Top quality. Will buy again.,2025-11-21,22,Toys
REV000346,PRD0409,USR01940,3,Okay product. Average quality.,2025-04-02,105,Electronics
REV000347,PRD0439,USR01924,3,Average experience. Delivery was okay.,2024-10-17,83,Toys
REV000348,PRD0099,USR04880,1,Defective item received. No proper support.,2024-07-02,149,Home & Kitchen
REV000349,PRD0318,USR02065,4,Excellent product! Highly recommended.,2025-10-01,191,Electronics
REV000350,PRD0273,USR00094,2,Worst product ever. Do not buy.,2024-09-03,122,Books
REV000351,PRD0496,USR04035,5,Works perfectly. Exactly as described.,2024-12-07,197,Beauty
REV000352,PRD0406,USR01559,5,Excellent product! Highly recommended.,2025-05-04,44,Books
REV000353,PRD0115,USR01502,4,Top quality. Will buy again.,2024-08-30,59,Toys
REV000354,PRD0157,USR02847,5,Top quality. Will buy again.,2025-10-19,133,Toys
REV000355,PRD0252,USR04837,5,Works perfectly. Exactly as described.,2024-06-23,165,Home & Kitchen
REV000356,PRD0144,USR02820,5,Best purchase I made this year.,2024-09-27,137,Books
REV000357,PRD0174,USR02005,5,Amazing value for money. Love it!,2025-05-12,185,Fashion
REV000358,PRD0048,USR03034,5,Excellent product! Highly recommended.,2025-11-01,192,Grocery
REV000359,PRD0089,USR04510,5,Works perfectly. Exactly as described.,2025-02-13,46,Beauty
REV000360,PRD0299,USR02581,4,Best purchase I made this year.,2025-06-30,189,Electronics
REV000361,PRD0500,USR04920,4,Excellent product! Highly recommended.,2026-03-19,11,Beauty
REV000362,PRD0052,USR03202,2,Fake product. Totally different from description.,2024-05-30,39,Beauty
REV000363,PRD0198,USR01353,4,Top quality. Will buy again.,2024-08-02,31,Home & Kitchen
REV000364,PRD0494,USR02473,4,Best purchase I made this year.,2024-04-26,177,Electronics
REV000365,PRD0289,USR02260,5,Works perfectly. Exactly as described.,2025-04-24,114,Beauty
REV000366,PRD0214,USR01258,3,Average experience. Delivery was okay.,2025-12-25,183,Home & Kitchen
REV000367,PRD0363,USR00560,5,Very fast delivery and great quality.,2025-02-07,30,Sports
REV000368,PRD0042,USR03679,4,Works perfectly. Exactly as described.,2024-12-21,151,Toys
REV000369,PRD0270,USR00491,5,Amazing value for money. Love it!,2025-10-04,100,Books
REV000370,PRD0116,USR00073,1,Fake product. Totally different from description.,2025-11-13,124,Beauty
REV000371,PRD0136,USR04101,5,Excellent product! Highly recommended.,2024-08-02,128,Sports
REV000372,PRD0137,USR01068,4,Excellent product! Highly recommended.,2026-03-28,199,Toys
REV000373,PRD0412,USR02352,4,Works perfectly. Exactly as described.,2025-11-29,40,Fashion
REV000374,PRD0054,USR01196,2,Very disappointed. Not as shown in pictures.,2026-03-23,155,Toys
REV000375,PRD0192,USR00410,4,Very fast delivery and great quality.,2024-08-29,79,Sports
REV000376,PRD0346,USR03961,4,Works perfectly. Exactly as described.,2024-07-21,161,Grocery
REV000377,PRD0357,USR00094,5,Best purchase I made this year.,2026-03-14,11,Books
REV000378,PRD0158,USR04176,3,Decent. Could be better for the price.,2024-12-17,144,Beauty
REV000379,PRD0124,USR04427,5,Excellent product! Highly recommended.,2024-08-19,28,Home & Kitchen
REV000380,PRD0203,USR01121,5,Excellent product! Highly recommended.,2025-01-24,162,Beauty
REV000381,PRD0241,USR02500,4,Excellent product! Highly recommended.,2024-04-30,70,Books
REV000382,PRD0083,USR01492,5,Best purchase I made this year.,2024-10-14,196,Toys
REV000383,PRD0085,USR00892,5,Works perfectly. Exactly as described.,2025-03-27,169,Toys
REV000384,PRD0175,USR02013,5,Very fast delivery and great quality.,2025-03-27,138,Grocery
REV000385,PRD0095,USR01280,4,Best purchase I made this year.,2024-12-07,91,Fashion
REV000386,PRD0397,USR01799,3,Decent. Could be better for the price.,2025-02-03,10,Books
REV000387,PRD0491,USR01484,5,Best purchase I made this year.,2024-11-08,25,Sports
REV000388,PRD0460,USR02227,5,Best purchase I made this year.,2024-05-22,29,Sports
REV000389,PRD0053,USR00071,5,Best purchase I made this year.,2024-09-15,80,Grocery
REV000390,PRD0170,USR00457,5,Best purchase I made this year.,2024-06-01,67,Beauty
REV000391,PRD0441,USR01254,5,Very fast delivery and great quality.,2025-08-24,197,Books
REV000392,PRD0346,USR03666,5,Works perfectly. Exactly as described.,2025-07-30,174,Grocery
REV000393,PRD0023,USR02153,5,Amazing value for money. Love it!,2024-06-28,37,Beauty
REV000394,PRD0359,USR03590,4,Best purchase I made this year.,2025-09-10,83,Beauty
REV000395,PRD0363,USR03624,5,Works perfectly. Exactly as described.,2026-03-14,123,Sports
REV000396,PRD0440,USR03240,5,Very fast delivery and great quality.,2025-05-24,60,Books
REV000397,PRD0018,USR04959,4,Amazing value for money. Love it!,2024-08-08,38,Home & Kitchen
REV000398,PRD0124,USR00199,5,Top quality. Will buy again.,2024-12-05,140,Home & Kitchen
REV000399,PRD0251,USR01196,5,Amazing value for money. Love it!,2025-07-20,29,Electronics
REV000400,PRD0038,USR03949,5,Very fast delivery and great quality.,2025-01-31,92,Toys
REV000401,PRD0022,USR00008,5,Excellent product! Highly recommended.,2025-08-13,184,Beauty
REV000402,PRD0025,USR03562,4,Top quality. Will buy again.,2026-02-08,37,Home & Kitchen
REV000403,PRD0350,USR00645,5,Top quality. Will buy again.,2025-06-20,1,Toys
REV000404,PRD0333,USR01109,3,Okay product. Average quality.,2024-11-10,64,Home & Kitchen
REV000405,PRD0084,USR02259,1,Fake product. Totally different from description.,2025-02-23,123,Beauty
REV000406,PRD0240,USR04364,3,Decent. Could be better for the price.,2024-09-07,143,Sports
REV000407,PRD0446,USR02060,4,Top quality. Will buy again.,2024-10-20,107,Sports
REV000408,PRD0487,USR04457,5,Amazing value for money. Love it!,2026-01-22,129,Sports
REV000409,PRD0153,USR00802,5,Works perfectly. Exactly as described.,2025-05-12,100,Beauty
REV000410,PRD0083,USR02857,5,Works perfectly. Exactly as described.,2025-11-24,61,Toys
REV000411,PRD0152,USR03703,4,Amazing value for money. Love it!,2026-02-25,79,Beauty
REV000412,PRD0117,USR04657,3,Nothing special but works fine.,2026-01-26,25,Beauty
REV000413,PRD0331,USR03288,5,Works perfectly. Exactly as described.,2026-01-10,9,Beauty
REV000414,PRD0108,USR03097,5,Top quality. Will buy again.,2026-03-01,174,Books
REV000415,PRD0129,USR01173,5,Best purchase I made this year.,2025-02-07,17,Fashion
REV000416,PRD0065,USR00772,5,Best purchase I made this year.,2024-04-23,156,Books
REV000417,PRD0042,USR03363,4,Top quality. Will buy again.,2025-01-29,4,Toys
REV000418,PRD0423,USR01644,4,Best purchase I made this year.,2025-09-19,28,Books
REV000419,PRD0360,USR02864,5,Excellent product! Highly recommended.,2025-11-01,53,Books
REV000420,PRD0308,USR04762,5,Best purchase I made this year.,2025-03-06,191,Fashion
REV000421,PRD0028,USR03118,5,Top quality. Will buy again.,2025-07-16,44,Home & Kitchen
REV000422,PRD0401,USR01843,1,Very disappointed. Not as shown in pictures.,2024-09-04,149,Toys
REV000423,PRD0293,USR02161,3,Okay product. Average quality.,2025-01-11,187,Electronics
REV000424,PRD0012,USR02513,1,Fake product. Totally different from description.,2024-08-05,118,Toys
REV000425,PRD0129,USR01479,4,Top quality. Will buy again.,2024-05-08,150,Fashion
REV000426,PRD0482,USR03796,2,Very disappointed. Not as shown in pictures.,2024-05-27,72,Books
REV000427,PRD0493,USR04190,3,Nothing special but works fine.,2025-07-04,150,Electronics
REV000428,PRD0113,USR01724,5,Best purchase I made this year.,2026-04-03,36,Beauty
REV000429,PRD0112,USR03584,2,Worst product ever. Do not buy.,2024-05-02,152,Grocery
REV000430,PRD0289,USR02899,4,Works perfectly. Exactly as described.,2025-09-08,177,Beauty
REV000431,PRD0349,USR03545,1,Product stopped working after 2 days.,2025-04-03,170,Beauty
REV000432,PRD0384,USR01878,5,Best purchase I made this year.,2025-06-24,59,Grocery
REV000433,PRD0249,USR02491,4,Works perfectly. Exactly as described.,2025-09-06,18,Grocery
REV000434,PRD0204,USR00408,5,Excellent product! Highly recommended.,2024-10-07,90,Fashion
REV000435,PRD0276,USR00451,5,Best purchase I made this year.,2025-01-16,8,Toys
REV000436,PRD0402,USR03731,2,Pathetic quality. Waste of money.,2025-02-11,42,Sports
REV000437,PRD0323,USR01712,5,Best purchase I made this year.,2024-08-31,16,Home & Kitchen
REV000438,PRD0160,USR04594,1,Pathetic quality. Waste of money.,2026-02-21,115,Home & Kitchen
REV000439,PRD0065,USR02369,5,Top quality. Will buy again.,2024-07-13,59,Books
REV000440,PRD0156,USR04554,1,Very disappointed. Not as shown in pictures.,2025-09-18,6,Electronics
REV000441,PRD0264,USR01772,4,Excellent product! Highly recommended.,2025-11-13,124,Toys
REV000442,PRD0300,USR03847,2,Worst product ever. Do not buy.,2025-11-27,192,Fashion
REV000443,PRD0257,USR04997,4,Amazing value for money. Love it!,2024-11-06,108,Home & Kitchen
REV000444,PRD0465,USR00694,4,Works perfectly. Exactly as described.,2024-09-11,54,Toys
REV000445,PRD0358,USR02064,5,Works perfectly. Exactly as described.,2025-02-21,82,Electronics
REV000446,PRD0461,USR01526,5,Amazing value for money. Love it!,2025-01-01,17,Books
REV000447,PRD0282,USR02309,1,Very disappointed. Not as shown in pictures.,2025-04-02,47,Toys
REV000448,PRD0182,USR02008,2,Pathetic quality. Waste of money.,2025-02-12,4,Electronics
REV000449,PRD0412,USR02384,3,Decent. Could be better for the price.,2024-10-29,124,Fashion
REV000450,PRD0177,USR01840,4,Works perfectly. Exactly as described.,2024-07-01,72,Fashion
REV000451,PRD0412,USR03530,1,Product stopped working after 2 days.,2024-06-13,135,Fashion
REV000452,PRD0149,USR04671,5,Best purchase I made this year.,2025-09-13,37,Grocery
REV000453,PRD0159,USR00701,4,Amazing value for money. Love it!,2025-10-27,121,Electronics
REV000454,PRD0202,USR02748,4,Amazing value for money. Love it!,2024-04-29,54,Grocery
REV000455,PRD0347,USR01422,1,Defective item received. No proper support.,2025-05-25,48,Home & Kitchen
REV000456,PRD0035,USR03791,5,Very fast delivery and great quality.,2025-11-25,190,Grocery
REV000457,PRD0006,USR04532,5,Excellent product! Highly recommended.,2024-05-07,114,Electronics
REV000458,PRD0272,USR01471,3,Decent. Could be better for the price.,2024-11-09,8,Toys
REV000459,PRD0469,USR02406,4,Very fast delivery and great quality.,2025-03-23,83,Grocery
REV000460,PRD0452,USR04199,5,Top quality. Will buy again.,2025-03-02,122,Books
REV000461,PRD0118,USR01756,3,Average experience. Delivery was okay.,2026-02-28,71,Fashion
REV000462,PRD0066,USR00634,4,Amazing value for money. Love it!,2025-10-07,103,Fashion
REV000463,PRD0456,USR01836,5,Works perfectly. Exactly as described.,2024-11-15,189,Electronics
REV000464,PRD0229,USR00187,1,Defective item received. No proper support.,2025-01-05,58,Books
REV000465,PRD0425,USR04135,2,Product stopped working after 2 days.,2024-09-23,145,Grocery
REV000466,PRD0143,USR04950,3,Decent. Could be better for the price.,2024-06-22,140,Books
REV000467,PRD0077,USR04379,4,Excellent product! Highly recommended.,2025-02-12,173,Home & Kitchen
REV000468,PRD0174,USR03237,4,Best purchase I made this year.,2026-01-17,151,Fashion
REV000469,PRD0433,USR00509,4,Top quality. Will buy again.,2025-11-14,188,Grocery
REV000470,PRD0400,USR04148,4,Excellent product! Highly recommended.,2025-08-03,91,Books
REV000471,PRD0387,USR04563,5,Very fast delivery and great quality.,2025-08-10,189,Beauty
REV000472,PRD0049,USR04258,3,Decent. Could be better for the price.,2024-06-12,71,Books
REV000473,PRD0087,USR04643,3,Nothing special but works fine.,2024-08-23,99,Beauty
REV000474,PRD0039,USR00826,4,Excellent product! Highly recommended.,2024-07-29,41,Beauty
REV000475,PRD0499,USR02009,5,Amazing value for money. Love it!,2025-08-24,12,Home & Kitchen
REV000476,PRD0019,USR04521,4,Top quality. Will buy again.,2024-11-06,153,Electronics
REV000477,PRD0026,USR04945,5,Excellent product! Highly recommended.,2024-08-12,48,Electronics
REV000478,PRD0070,USR03524,4,Works perfectly. Exactly as described.,2026-02-05,57,Fashion
REV000479,PRD0035,USR02904,4,Excellent product! Highly recommended.,2025-06-26,166,Grocery
REV000480,PRD0485,USR00197,1,Worst product ever. Do not buy.,2025-10-14,73,Books
REV000481,PRD0106,USR03769,5,Top quality. Will buy again.,2024-09-06,138,Toys
REV000482,PRD0377,USR03776,4,Very fast delivery and great quality.,2025-06-24,95,Books
REV000483,PRD0243,USR03231,4,Amazing value for money. Love it!,2025-09-09,142,Books
REV000484,PRD0404,USR00126,5,Very fast delivery and great quality.,2025-02-26,179,Books
REV000485,PRD0413,USR04443,4,Very fast delivery and great quality.,2025-01-07,42,Fashion
REV000486,PRD0487,USR04253,2,Very disappointed. Not as shown in pictures.,2025-12-05,168,Sports
REV000487,PRD0191,USR03477,5,Excellent product! Highly recommended.,2024-12-14,53,Fashion
REV000488,PRD0393,USR00735,5,Very fast delivery and great quality.,2026-03-13,58,Grocery
REV000489,PRD0034,USR00787,3,Nothing special but works fine.,2024-07-15,143,Beauty
REV000490,PRD0225,USR04050,5,Very fast delivery and great quality.,2024-05-01,39,Home & Kitchen
REV000491,PRD0005,USR03728,1,Worst product ever. Do not buy.,2024-04-09,15,Toys
REV000492,PRD0284,USR03717,5,Amazing value for money. Love it!,2026-03-15,143,Home & Kitchen
REV000493,PRD0399,USR03006,5,Very fast delivery and great quality.,2026-01-24,59,Sports
REV000494,PRD0147,USR00339,5,Very fast delivery and great quality.,2025-05-24,138,Home & Kitchen
REV000495,PRD0107,USR04594,5,Best purchase I made this year.,2025-10-22,75,Electronics
REV000496,PRD0441,USR00268,5,Top quality. Will buy again.,2024-07-01,44,Books
REV000497,PRD0088,USR01817,4,Best purchase I made this year.,2025-06-09,144,Books
REV000498,PRD0421,USR00966,5,Top quality. Will buy again.,2026-03-06,195,Toys
REV000499,PRD0454,USR02971,5,Amazing value for money. Love it!,2025-12-30,87,Home & Kitchen
REV000500,PRD0465,USR03514,4,Works perfectly. Exactly as described.,2024-12-09,124,Toys
REV000501,PRD0303,USR01242,2,Very disappointed. Not as shown in pictures.,2026-01-15,55,Home & Kitchen
REV000502,PRD0397,USR03857,1,Product stopped working after 2 days.,2024-07-03,132,Books
REV000503,PRD0493,USR00410,4,Excellent product! Highly recommended.,2024-04-20,150,Electronics
REV000504,PRD0349,USR01633,4,Excellent product! Highly recommended.,2024-11-04,40,Beauty
REV000505,PRD0418,USR04064,4,Very fast delivery and great quality.,2024-06-25,169,Books
REV000506,PRD0205,USR00506,2,Product stopped working after 2 days.,2024-08-19,87,Sports
REV000507,PRD0098,USR02407,5,Amazing value for money. Love it!,2025-11-27,197,Beauty
REV000508,PRD0441,USR03241,4,Excellent product! Highly recommended.,2024-09-09,108,Books
REV000509,PRD0285,USR02770,1,Defective item received. No proper support.,2026-01-27,105,Fashion
REV000510,PRD0294,USR02638,4,Top quality. Will buy again.,2025-11-21,13,Fashion
REV000511,PRD0115,USR03591,5,Best purchase I made this year.,2025-06-15,33,Toys
REV000512,PRD0268,USR04238,4,Top quality. Will buy again.,2026-03-07,183,Sports
