review_id,product_id,rating,review_text,sentiment_label,helpful_votes,review_length,category
REV000356,PRD0144,5,Best purchase I made this year.,Positive,137,31,Books
REV000357,PRD0174,5,Amazing value for money. Love it!,Positive,185,33,Fashion
REV000358,PRD0048,5,Excellent product! Highly recommended.,Positive,192,38,Grocery
REV000359,PRD0089,5,Works perfectly. Exactly as described.,Positive,46,38,Beauty
REV000360,PRD0299,4,Best purchase I made this year.,Positive,189,31,Electronics
REV000361,PRD0500,4,Excellent product! Highly recommended.,Positive,11,38,Beauty
REV000362,PRD0052,2,Fake product. Totally different from description.,Negative,39,49,Beauty
REV000363,PRD0198,4,Top quality. Will buy again.,Positive,31,28,Home & Kitchen
REV000364,PRD0494,4,Best purchase I made this year.,Positive,177,31,Electronics
REV000365,PRD0289,5,Works perfectly. Exactly as described.,Positive,114,38,Beauty
REV000366,PRD0214,3,Average experience. Delivery was okay.,Neutral,183,38,Home & Kitchen
REV000367,PRD0363,5,Very fast delivery and great quality.,Positive,30,37,Sports
REV000368,PRD0042,4,Works perfectly. Exactly as described.,Positive,151,38,Toys
REV000369,PRD0270,5,Amazing value for money. Love it!,Positive,100,33,Books
REV000370,PRD0116,1,Fake product. Totally different from description.,Negative,124,49,Beauty
REV000371,PRD0136,5,Excellent product! Highly recommended.,Positive,128,38,Sports
REV000372,PRD0137,4,Excellent product! Highly recommended.,Positive,199,38,Toys
REV000373,PRD0412,4,Works perfectly. Exactly as described.,Positive,40,38,Fashion
REV000374,PRD0054,2,Very disappointed. Not as shown in pictures.,Negative,155,44,Toys
REV000375,PRD0192,4,Very fast delivery and great quality.,Positive,79,37,Sports
REV000376,PRD0346,4,Works perfectly. Exactly as described.,Positive,161,38,Grocery
REV000377,PRD0357,5,Best purchase I made this year.,Positive,11,31,Books
REV000378,PRD0158,3,Decent. Could be better for the price.,Neutral,144,38,Beauty
REV000379,PRD0124,5,Excellent product! Highly recommended.,Positive,28,38,Home & Kitchen
REV000380,PRD0203,5,Excellent product! Highly recommended.,Positive,162,38,Beauty
REV000381,PRD0241,4,Excellent product! Highly recommended.,Positive,70,38,Books
REV000382,PRD0083,5,Best purchase I made this year.,Positive,196,31,Toys
REV000383,PRD0085,5,Works perfectly. Exactly as described.,Positive,169,38,Toys
REV000384,PRD0175,5,Very fast delivery and great quality.,Positive,138,37,Grocery
REV000385,PRD0095,4,Best purchase I made this year.,Positive,91,31,Fashion
REV000386,PRD0397,3,Decent. Could be better for the price.,Neutral,10,38,Books
REV000387,PRD0491,5,Best purchase I made this year.,Positive,25,31,Sports
REV000388,PRD0460,5,Best purchase I made this year.,Positive,29,31,Sports
REV000389,PRD0053,5,Best purchase I made this year.,Positive,80,31,Grocery
REV000390,PRD0170,5,Best purchase I made this year.,Positive,67,31,Beauty
REV000391,PRD0441,5,Very fast delivery and great quality.,Positive,197,37,Books
REV000392,PRD0346,5,Works perfectly. Exactly as described.,Positive,174,38,Grocery
REV000393,PRD0023,5,Amazing value for money. Love it!,Positive,37,33,Beauty
REV000394,PRD0359,4,Best purchase I made this year.,Positive,83,31,Beauty
REV000395,PRD0363,5,Works perfectly. Exactly as described.,Positive,123,38,Sports
REV000396,PRD0440,5,Very fast delivery and great quality.,Positive,60,37,Books
REV000397,PRD0018,4,Amazing value for money. Love it!,Positive,38,33,Home & Kitchen
REV000398,PRD0124,5,Top quality. Will buy again.,Positive,140,28,Home & Kitchen
REV000399,PRD0251,5,Amazing value for money. Love it!,Positive,29,33,Electronics
REV000400,PRD0038,5,Very fast delivery and great quality.,Positive,92,37,Toys
REV000401,PRD0022,5,Excellent product! Highly recommended.,Positive,184,38,Beauty
REV000402,PRD0025,4,Top quality. Will buy again.,Positive,37,28,Home & Kitchen
REV000403,PRD0350,5,Top quality. Will buy again.,Positive,1,28,Toys
REV000404,PRD0333,3,Okay product. Average quality.,Neutral,64,30,Home & Kitchen
REV000405,PRD0084,1,Fake product. Totally different from description.,Negative,123,49,Beauty
REV000406,PRD0240,3,Decent. Could be better for the price.,Neutral,143,38,Sports
REV000407,PRD0446,4,Top quality. Will buy again.,Positive,107,28,Sports
REV000408,PRD0487,5,Amazing value for money. Love it!,Positive,129,33,Sports
REV000409,PRD0153,5,Works perfectly. Exactly as described.,Positive,100,38,Beauty
REV000410,PRD0083,5,Works perfectly. Exactly as described.,Positive,61,38,Toys
REV000411,PRD0152,4,Amazing value for money. Love it!,Positive,79,33,Beauty
REV000412,PRD0117,3,Nothing special but works fine.,Neutral,25,31,Beauty
REV000413,PRD0331,5,Works perfectly. Exactly as described.,Positive,9,38,Beauty
REV000414,PRD0108,5,Top quality. Will buy again.,Positive,174,28,Books
REV000415,PRD0129,5,Best purchase I made this year.,Positive,17,31,Fashion
REV000416,PRD0065,5,Best purchase I made this year.,Positive,156,31,Books
REV000417,PRD0042,4,Top quality. Will buy again.,Positive,4,28,Toys
REV000418,PRD0423,4,Best purchase I made this year.,Positive,28,31,Books
REV000419,PRD0360,5,Excellent product! Highly recommended.,Positive,53,38,Books
REV000420,PRD0308,5,Best purchase I made this year.,Positive,191,31,Fashion
REV000421,PRD0028,5,Top quality. Will buy again.,Positive,44,28,Home & Kitchen
REV000422,PRD0401,1,Very disappointed. Not as shown in pictures.,Negative,149,44,Toys
REV000423,PRD0293,3,Okay product. Average quality.,Neutral,187,30,Electronics
REV000424,PRD0012,1,Fake product. Totally different from description.,Negative,118,49,Toys
REV000425,PRD0129,4,Top quality. Will buy again.,Positive,150,28,Fashion
REV000426,PRD0482,2,Very disappointed. Not as shown in pictures.,Negative,72,44,Books
REV000427,PRD0493,3,Nothing special but works fine.,Neutral,150,31,Electronics
REV000428,PRD0113,5,Best purchase I made this year.,Positive,36,31,Beauty
REV000429,PRD0112,2,Worst product ever. Do not buy.,Negative,152,31,Grocery
REV000430,PRD0289,4,Works perfectly. Exactly as described.,Positive,177,38,Beauty
REV000431,PRD0349,1,Product stopped working after 2 days.,Negative,170,37,Beauty
REV000432,PRD0384,5,Best purchase I made this year.,Positive,59,31,Grocery
REV000433,PRD0249,4,Works perfectly. Exactly as described.,Positive,18,38,Grocery
REV000434,PRD0204,5,Excellent product! Highly recommended.,Positive,90,38,Fashion
REV000435,PRD0276,5,Best purchase I made this year.,Positive,8,31,Toys
REV000436,PRD0402,2,Pathetic quality. Waste of money.,Negative,42,33,Sports
REV000437,PRD0323,5,Best purchase I made this year.,Positive,16,31,Home & Kitchen
REV000438,PRD0160,1,Pathetic quality. Waste of money.,Negative,115,33,Home & Kitchen
REV000439,PRD0065,5,Top quality. Will buy again.,Positive,59,28,Books
REV000440,PRD0156,1,Very disappointed. Not as shown in pictures.,Negative,6,44,Electronics
REV000441,PRD0264,4,Excellent product! Highly recommended.,Positive,124,38,Toys
REV000442,PRD0300,2,Worst product ever. Do not buy.,Negative,192,31,Fashion
REV000443,PRD0257,4,Amazing value for money. Love it!,Positive,108,33,Home & Kitchen
REV000444,PRD0465,4,Works perfectly. Exactly as described.,Positive,54,38,Toys
REV000445,PRD0358,5,Works perfectly. Exactly as described.,Positive,82,38,Electronics
REV000446,PRD0461,5,Amazing value for money. Love it!,Positive,17,33,Books
REV000447,PRD0282,1,Very disappointed. Not as shown in pictures.,Negative,47,44,Toys
REV000448,PRD0182,2,Pathetic quality. Waste of money.,Negative,4,33,Electronics
REV000449,PRD0412,3,Decent. Could be better for the price.,Neutral,124,38,Fashion
REV000450,PRD0177,4,Works perfectly. Exactly as described.,Positive,72,38,Fashion
REV000451,PRD0412,1,Product stopped working after 2 days.,Negative,135,37,Fashion
REV000452,PRD0149,5,Best purchase I made this year.,Positive,37,31,Grocery
REV000453,PRD0159,4,Amazing value for money. Love it!,Positive,121,33,Electronics
REV000454,PRD0202,4,Amazing value for money. Love it!,Positive,54,33,Grocery
REV000455,PRD0347,1,Defective item received. No proper support.,Negative,48,43,Home & Kitchen
REV000456,PRD0035,5,Very fast delivery and great quality.,Positive,190,37,Grocery
REV000457,PRD0006,5,Excellent product! Highly recommended.,Positive,114,38,Electronics
REV000458,PRD0272,3,Decent. Could be better for the price.,Neutral,8,38,Toys
REV000459,PRD0469,4,Very fast delivery and great quality.,Positive,83,37,Grocery
REV000460,PRD0452,5,Top quality. Will buy again.,Positive,122,28,Books
REV000461,PRD0118,3,Average experience. Delivery was okay.,Neutral,71,38,Fashion
REV000462,PRD0066,4,Amazing value for money. Love it!,Positive,103,33,Fashion
REV000463,PRD0456,5,Works perfectly. Exactly as described.,Positive,189,38,Electronics
REV000464,PRD0229,1,Defective item received. No proper support.,Negative,58,43,Books
REV000465,PRD0425,2,Product stopped working after 2 days.,Negative,145,37,Grocery
REV000466,PRD0143,3,Decent. Could be better for the price.,Neutral,140,38,Books
REV000467,PRD0077,4,Excellent product! Highly recommended.,Positive,173,38,Home & Kitchen
REV000468,PRD0174,4,Best purchase I made this year.,Positive,151,31,Fashion
REV000469,PRD0433,4,Top quality. Will buy again.,Positive,188,28,Grocery
REV000470,PRD0400,4,Excellent product! Highly recommended.,Positive,91,38,Books
REV000471,PRD0387,5,Very fast delivery and great quality.,Positive,189,37,Beauty
REV000472,PRD0049,3,Decent. Could be better for the price.,Neutral,71,38,Books
REV000473,PRD0087,3,Nothing special but works fine.,Neutral,99,31,Beauty
REV000474,PRD0039,4,Excellent product! Highly recommended.,Positive,41,38,Beauty
REV000475,PRD0499,5,Amazing value for money. Love it!,Positive,12,33,Home & Kitchen
REV000476,PRD0019,4,Top quality. Will buy again.,Positive,153,28,Electronics
REV000477,PRD0026,5,Excellent product! Highly recommended.,Positive,48,38,Electronics
REV000478,PRD0070,4,Works perfectly. Exactly as described.,Positive,57,38,Fashion
REV000479,PRD0035,4,Excellent product! Highly recommended.,Positive,166,38,Grocery
REV000480,PRD0485,1,Worst product ever. Do not buy.,Negative,73,31,Books
REV000481,PRD0106,5,Top quality. Will buy again.,Positive,138,28,Toys
REV000482,PRD0377,4,Very fast delivery and great quality.,Positive,95,37,Books
REV000483,PRD0243,4,Amazing value for money. Love it!,Positive,142,33,Books
REV000484,PRD0404,5,Very fast delivery and great quality.,Positive,179,37,Books
REV000485,PRD0413,4,Very fast delivery and great quality.,Positive,42,37,Fashion
REV000486,PRD0487,2,Very disappointed. Not as shown in pictures.,Negative,168,44,Sports
REV000487,PRD0191,5,Excellent product! Highly recommended.,Positive,53,38,Fashion
REV000488,PRD0393,5,Very fast delivery and great quality.,Positive,58,37,Grocery
REV000489,PRD0034,3,Nothing special but works fine.,Neutral,143,31,Beauty
REV000490,PRD0225,5,Very fast delivery and great quality.,Positive,39,37,Home & Kitchen
REV000491,PRD0005,1,Worst product ever. Do not buy.,Negative,15,31,Toys
REV000492,PRD0284,5,Amazing value for money. Love it!,Positive,143,33,Home & Kitchen
REV000493,PRD0399,5,Very fast delivery and great quality.,Positive,59,37,Sports
REV000494,PRD0147,5,Very fast delivery and great quality.,Positive,138,37,Home & Kitchen
REV000495,PRD0107,5,Best purchase I made this year.,Positive,75,31,Electronics
REV000496,PRD0441,5,Top quality. Will buy again.,Positive,44,28,Books
REV000497,PRD0088,4,Best purchase I made this year.,Positive,144,31,Books
REV000498,PRD0421,5,Top quality. Will buy again.,Positive,195,28,Toys
REV000499,PRD0454,5,Amazing value for money. Love it!,Positive,87,33,Home & Kitchen
REV000500,PRD0465,4,Works perfectly. Exactly as described.,Positive,124,38,Toys
REV000501,PRD0303,2,Very disappointed. Not as shown in pictures.,Negative,55,44,Home & Kitchen
REV000502,PRD0397,1,Product stopped working after 2 days.,Negative,132,37,Books
REV000503,PRD0493,4,Excellent product! Highly recommended.,Positive,150,38,Electronics
REV000504,PRD0349,4,Excellent product! Highly recommended.,Positive,40,38,Beauty
REV000505,PRD0418,4,Very fast delivery and great quality.,Positive,169,37,Books
REV000506,PRD0205,2,Product stopped working after 2 days.,Negative,87,37,Sports
REV000507,PRD0098,5,Amazing value for money. Love it!,Positive,197,33,Beauty
REV000508,PRD0441,4,Excellent product! Highly recommended.,Positive,108,38,Books
REV000509,PRD0285,1,Defective item received. No proper support.,Negative,105,43,Fashion
REV000510,PRD0294,4,Top quality. Will buy again.,Positive,13,28,Fashion
REV000511,PRD0115,5,Best purchase I made this year.,Positive,33,31,Toys
REV000512,PRD0268,4,Top quality. Will buy again.,Positive,183,28,Sports
REV000513,PRD0392,3,Decent. Could be better for the price.,Neutral,47,38,Sports
REV000514,PRD0148,5,Amazing value for money. Love it!,Positive,124,33,Sports
REV000515,PRD0379,5,Works perfectly. Exactly as described.,Positive,82,38,Fashion
REV000516,PRD0015,5,Very fast delivery and great quality.,Positive,92,37,Fashion
REV000517,PRD0102,4,Excellent product! Highly recommended.,Positive,50,38,Beauty
REV000518,PRD0415,5,Top quality. Will buy again.,Positive,127,28,Books
REV000519,PRD0371,5,Works perfectly. Exactly as described.,Positive,43,38,Electronics
REV000520,PRD0346,5,Works perfectly. Exactly as described.,Positive,46,38,Grocery
REV000521,PRD0094,1,Pathetic quality. Waste of money.,Negative,49,33,Books
REV000522,PRD0420,5,Amazing value for money. Love it!,Positive,64,33,Grocery
REV000523,PRD0227,5,Best purchase I made this year.,Positive,159,31,Home & Kitchen
REV000524,PRD0263,5,Excellent product! Highly recommended.,Positive,114,38,Sports
REV000525,PRD0127,4,Top quality. Will buy again.,Positive,72,28,Grocery
REV000526,PRD0403,4,Amazing value for money. Love it!,Positive,35,33,Sports
REV000527,PRD0010,5,Works perfectly. Exactly as described.,Positive,195,38,Books
REV000528,PRD0417,5,Excellent product! Highly recommended.,Positive,176,38,Fashion
REV000529,PRD0480,5,Best purchase I made this year.,Positive,117,31,Electronics
REV000530,PRD0261,4,Top quality. Will buy again.,Positive,48,28,Toys
REV000531,PRD0094,3,Nothing special but works fine.,Neutral,92,31,Books
REV000532,PRD0227,3,Nothing special but works fine.,Neutral,40,31,Home & Kitchen
REV000533,PRD0246,5,Top quality. Will buy again.,Positive,23,28,Books
REV000534,PRD0046,4,Excellent product! Highly recommended.,Positive,129,38,Books
REV000535,PRD0393,5,Works perfectly. Exactly as described.,Positive,141,38,Grocery
REV000536,PRD0486,4,Works perfectly. Exactly as described.,Positive,171,38,Toys
REV000537,PRD0232,5,Very fast delivery and great quality.,Positive,154,37,Grocery
REV000538,PRD0382,5,Works perfectly. Exactly as described.,Positive,174,38,Home & Kitchen
REV000539,PRD0191,4,Top quality. Will buy again.,Positive,43,28,Fashion
REV000540,PRD0075,5,Excellent product! Highly recommended.,Positive,37,38,Toys
REV000541,PRD0469,4,Very fast delivery and great quality.,Positive,37,37,Grocery
REV000542,PRD0329,5,Excellent product! Highly recommended.,Positive,41,38,Electronics
REV000543,PRD0063,5,Top quality. Will buy again.,Positive,177,28,Sports
REV000544,PRD0104,4,Top quality. Will buy again.,Positive,193,28,Toys
REV000545,PRD0254,4,Top quality. Will buy again.,Positive,62,28,Home & Kitchen
REV000546,PRD0347,4,Very fast delivery and great quality.,Positive,79,37,Home & Kitchen
REV000547,PRD0136,2,Worst product ever. Do not buy.,Negative,108,31,Sports
REV000548,PRD0230,5,Amazing value for money. Love it!,Positive,111,33,Books
REV000549,PRD0189,5,Very fast delivery and great quality.,Positive,159,37,Beauty
REV000550,PRD0141,3,Nothing special but works fine.,Neutral,135,31,Books
REV000551,PRD0108,4,Top quality. Will buy again.,Positive,170,28,Books
REV000552,PRD0414,5,Works perfectly. Exactly as described.,Positive,5,38,Toys
REV000553,PRD0092,4,Very fast delivery and great quality.,Positive,135,37,Sports
REV000554,PRD0389,5,Amazing value for money. Love it!,Positive,91,33,Toys
REV000555,PRD0065,1,Fake product. Totally different from description.,Negative,191,49,Books
REV000556,PRD0486,5,Works perfectly. Exactly as described.,Positive,86,38,Toys
REV000557,PRD0209,5,Works perfectly. Exactly as described.,Positive,78,38,Electronics
REV000558,PRD0415,5,Best purchase I made this year.,Positive,53,31,Books
REV000559,PRD0421,4,Works perfectly. Exactly as described.,Positive,171,38,Toys
REV000560,PRD0363,5,Excellent product! Highly recommended.,Positive,130,38,Sports
REV000561,PRD0030,4,Excellent product! Highly recommended.,Positive,44,38,Beauty
REV000562,PRD0200,2,Worst product ever. Do not buy.,Negative,111,31,Grocery
REV000563,PRD0094,4,Works perfectly. Exactly as described.,Positive,39,38,Books
REV000564,PRD0342,4,Excellent product! Highly recommended.,Positive,198,38,Beauty
REV000565,PRD0121,5,Very fast delivery and great quality.,Positive,87,37,Electronics
